scaling_method,dataset_type,dataset_name,label,model,train_samples,test_samples,PLCC,SRCC,KRCC,RMSE
quantile,all_features,all_features_quantile,S,mlp,800,200,0.8397058249543704,0.8394058647012523,0.6399316556650834,0.42628855793040055
quantile,all_features,all_features_quantile,U,linear_regression,800,200,0.3683189607070193,0.3874540558850871,0.2668881053811702,1.498806809691136
quantile,all_features,all_features_quantile,U,ridge_regression,800,200,0.8042128318830486,0.8115254500534042,0.6118407300898142,0.46613854849095177
quantile,all_features,all_features_quantile,U,svr,800,200,0.8470242406902253,0.854956083864478,0.6597256672030586,0.42206420043658477
quantile,all_features,all_features_quantile,U,random_forest,800,200,0.7397139193164123,0.7314197254540755,0.5389067397387595,0.5291639273170964
quantile,all_features,all_features_quantile,U,gbm,800,200,0.7850795561480828,0.7921521097314969,0.594336572405561,0.4888890021188896
quantile,all_features,all_features_quantile,U,mlp,800,200,0.8210359066765477,0.8216958911980058,0.6228059782943177,0.44530532524387423
quantile,all_features,all_features_quantile,O,linear_regression,800,200,0.5149316655753178,0.5319470810455484,0.37153998539475114,1.7869762772987432
quantile,all_features,all_features_quantile,O,ridge_regression,800,200,0.8264129785517956,0.833085699052856,0.6374357010216891,0.6076089290702542
quantile,all_features,all_features_quantile,O,svr,800,200,0.8646869332826222,0.8613752669863451,0.6712257768350972,0.5467483174038911
quantile,all_features,all_features_quantile,O,random_forest,800,200,0.785024864545398,0.7776646069021226,0.5880579414253099,0.6742701578965484
quantile,all_features,all_features_quantile,O,gbm,800,200,0.8289272029031569,0.8199602035643344,0.6317034560176288,0.6057886684423722
quantile,all_features,all_features_quantile,O,mlp,800,200,0.8503526041842476,0.8394444390958095,0.646687745589646,0.5682506998246715
quantile,by_component,by_component_quantile,TSV,linear_regression,800,200,0.5419990274419539,0.5381791782234847,0.3734817319359569,1.1231558372742572
quantile,by_component,by_component_quantile,TSV,ridge_regression,800,200,0.836474177237365,0.814354375160726,0.6280026159219424,0.36558709604343165
quantile,by_component,by_component_quantile,TSV,svr,800,200,0.8693645774479808,0.8519230223896262,0.6669352570692058,0.3277303471905609
quantile,by_component,by_component_quantile,TSV,random_forest,800,200,0.7905274474674724,0.7591515874019955,0.5744828094869446,0.4063872988872656
quantile,by_component,by_component_quantile,TSV,gbm,800,200,0.8265031961339943,0.7944236186510419,0.60898900047793,0.3731339796677692
quantile,by_component,by_component_quantile,TSV,mlp,800,200,0.8417868440182407,0.8159362050436494,0.6244815760249031,0.3591623464509496
quantile,by_component,by_component_quantile,B,linear_regression,800,200,0.34365592643533216,0.3188750301510295,0.2154924982060784,2.2507263934855817
quantile,by_component,by_component_quantile,B,ridge_regression,800,200,0.710670479584051,0.6713484222403191,0.48531168328450314,0.5716701976150989
quantile,by_component,by_component_quantile,B,svr,800,200,0.7377268957528931,0.7205874656050655,0.5261322921589006,0.5557580171664877
quantile,by_component,by_component_quantile,B,random_forest,800,200,0.6505522952347164,0.6028960633787644,0.43300082894916414,0.6223091704713474
quantile,by_component,by_component_quantile,B,gbm,800,200,0.7177205472714527,0.6669289471317034,0.4950884710889884,0.5684433909464289
quantile,by_component,by_component_quantile,B,mlp,800,200,0.5693124982696471,0.5189837925240529,0.36033006599005163,0.6725891191273136
quantile,by_component,by_component_quantile,SR,linear_regression,800,200,0.21140500778275678,0.2524677658573177,0.1691132250176072,1.9316253705738209
quantile,by_component,by_component_quantile,SR,ridge_regression,800,200,0.6609681431203522,0.6825771718407564,0.5031168715743796,0.5100177889831286
quantile,by_component,by_component_quantile,SR,svr,800,200,0.7379017932647158,0.7448561491997064,0.5580133167941259,0.4596206066429175
quantile,by_component,by_component_quantile,SR,random_forest,800,200,0.6367486031702406,0.6253968563644374,0.4487231410544476,0.5354112714085786
quantile,by_component,by_component_quantile,SR,gbm,800,200,0.6730259368948325,0.640577338345086,0.4601850362102188,0.504858268993557
quantile,by_component,by_component_quantile,SR,mlp,800,200,0.6906643981609271,0.703899598828299,0.5136738802704846,0.49416518848534235
quantile,by_component,by_component_quantile,S,linear_regression,800,200,0.4904631422345378,0.5301631517013055,0.3745916884975288,1.4225770196743133
quantile,by_component,by_component_quantile,S,ridge_regression,800,200,0.8172402367984184,0.8348772480893731,0.63480576993571,0.45361122368181045
quantile,by_component,by_component_quantile,S,svr,800,200,0.8758945508581364,0.8705421664610312,0.6811397566267112,0.38019746582523145
quantile,by_component,by_component_quantile,S,random_forest,800,200,0.7732259659252795,0.7684232868998537,0.5667621495673637,0.49687914083206436
quantile,by_component,by_component_quantile,S,gbm,800,200,0.7956165141003713,0.7921658982721034,0.5920900555242667,0.47472445852830053
quantile,by_component,by_component_quantile,S,mlp,800,200,0.8397058249543704,0.8394058647012523,0.6399316556650834,0.42628855793040055
quantile,by_component,by_component_quantile,U,linear_regression,800,200,0.3683189607070193,0.3874540558850871,0.2668881053811702,1.498806809691136
quantile,by_component,by_component_quantile,U,ridge_regression,800,200,0.8042128318830486,0.8115254500534042,0.6118407300898142,0.46613854849095177
quantile,by_component,by_component_quantile,U,svr,800,200,0.8470242406902253,0.854956083864478,0.6597256672030586,0.42206420043658477
quantile,by_component,by_component_quantile,U,random_forest,800,200,0.7397139193164123,0.7314197254540755,0.5389067397387595,0.5291639273170964
quantile,by_component,by_component_quantile,U,gbm,800,200,0.7850795561480828,0.7921521097314969,0.594336572405561,0.4888890021188896
quantile,by_component,by_component_quantile,U,mlp,800,200,0.8210359066765477,0.8216958911980058,0.6228059782943177,0.44530532524387423
quantile,by_component,by_component_quantile,O,linear_regression,800,200,0.5149316655753178,0.5319470810455484,0.37153998539475114,1.7869762772987432
quantile,by_component,by_component_quantile,O,ridge_regression,800,200,0.8264129785517956,0.833085699052856,0.6374357010216891,0.6076089290702542
quantile,by_component,by_component_quantile,O,svr,800,200,0.8646869332826222,0.8613752669863451,0.6712257768350972,0.5467483174038911
quantile,by_component,by_component_quantile,O,random_forest,800,200,0.785024864545398,0.7776646069021226,0.5880579414253099,0.6742701578965484
quantile,by_component,by_component_quantile,O,gbm,800,200,0.8289272029031569,0.8199602035643344,0.6317034560176288,0.6057886684423722
quantile,by_component,by_component_quantile,O,mlp,800,200,0.8503526041842476,0.8394444390958095,0.646687745589646,0.5682506998246715
quantile,s_only,s_only_quantile,TSV,linear_regression,800,200,0.53543888690491,0.6119071515101078,0.4306231794079094,0.956603973593692
quantile,s_only,s_only_quantile,TSV,ridge_regression,800,200,0.8221286646013194,0.786836235485725,0.6025505275233438,0.37867264874272155
quantile,s_only,s_only_quantile,TSV,svr,800,200,0.8162013899785632,0.7778125297856532,0.5943012340502803,0.39042053048190667
quantile,s_only,s_only_quantile,TSV,random_forest,800,200,0.7908998947477849,0.7591575877050126,0.5743822083470291,0.4060404569755091
quantile,s_only,s_only_quantile,TSV,gbm,800,200,0.8232756794096636,0.7977635373180205,0.6110010232762382,0.3774134321693748
quantile,s_only,s_only_quantile,TSV,mlp,800,200,0.8144872183138107,0.7824620145861474,0.5999348978855432,0.3858116188941024
quantile,s_only,s_only_quantile,B,linear_regression,800,200,0.316159267354128,0.47343964637333263,0.32454903845817235,2.146737875360281
quantile,s_only,s_only_quantile,B,ridge_regression,800,200,0.6274349149762034,0.600277531877716,0.4267517480844416,0.6332321180990085
quantile,s_only,s_only_quantile,B,svr,800,200,0.6851410257601326,0.651697809732594,0.4753333122263171,0.5968656274691292
quantile,s_only,s_only_quantile,B,random_forest,800,200,0.6494518118000574,0.6014739104924889,0.43300082894916414,0.6229635742685039
quantile,s_only,s_only_quantile,B,gbm,800,200,0.7167630913480414,0.6664368942343422,0.49347580505938266,0.5693205286014426
quantile,s_only,s_only_quantile,B,mlp,800,200,0.643686748117752,0.608504416295791,0.4370324940231787,0.6219852879420732
quantile,s_only,s_only_quantile,SR,linear_regression,800,200,0.26936517056537,0.361175467329316,0.24582748820930417,1.59417764388919
quantile,s_only,s_only_quantile,SR,ridge_regression,800,200,0.6663930396010304,0.6864457946696195,0.5012065557150843,0.5079981689380174
quantile,s_only,s_only_quantile,SR,svr,800,200,0.6383437801910216,0.6462985199927338,0.47506539132472886,0.5238211926525034
quantile,s_only,s_only_quantile,SR,random_forest,800,200,0.6373733325102071,0.6247450856707031,0.4484215122345589,0.5350535520134094
quantile,s_only,s_only_quantile,SR,gbm,800,200,0.6747818785247789,0.6403808321060085,0.45897852093066394,0.5036747408154376
quantile,s_only,s_only_quantile,SR,mlp,800,200,0.6228566870508735,0.6199111821941575,0.44811988341467013,0.5359748932104447
quantile,s_only,s_only_quantile,S,linear_regression,800,200,0.48835312742044873,0.5310519245872075,0.3772048851438759,1.1140685942467616
quantile,s_only,s_only_quantile,S,ridge_regression,800,200,0.778638307849712,0.7813993710340239,0.583546912641978,0.4985838973960066
quantile,s_only,s_only_quantile,S,svr,800,200,0.7845778580593717,0.771982128540027,0.581235238685594,0.49041058798898257
quantile,s_only,s_only_quantile,S,random_forest,800,200,0.7740431062017253,0.7703043353368516,0.5679682403272163,0.49610593901200634
quantile,s_only,s_only_quantile,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
quantile,s_only,s_only_quantile,S,mlp,800,200,0.8062832767946961,0.7964972598046641,0.5963113731837505,0.4659962530405111
quantile,s_only,s_only_quantile,U,linear_regression,800,200,0.258955636791579,0.45383943536212956,0.31406885224274916,1.5147689985672994
quantile,s_only,s_only_quantile,U,ridge_regression,800,200,0.7667503529080176,0.773827314890427,0.576832414721308,0.5016404729014255
quantile,s_only,s_only_quantile,U,svr,800,200,0.7471917992515847,0.7524746387144929,0.557517482104201,0.5180264987422136
quantile,s_only,s_only_quantile,U,random_forest,800,200,0.7398892902006757,0.7314917285772232,0.5396109299904248,0.5290548947418529
quantile,s_only,s_only_quantile,U,gbm,800,200,0.7838922083798504,0.7901772740726667,0.5928275932948497,0.4899595498457183
quantile,s_only,s_only_quantile,U,mlp,800,200,0.7629804021054221,0.7533206754114775,0.5621450180437163,0.5050833451416846
quantile,s_only,s_only_quantile,O,linear_regression,800,200,0.4821358448015415,0.5632030109594434,0.39155256005804945,1.496624716826475
quantile,s_only,s_only_quantile,O,ridge_regression,800,200,0.7854403398659624,0.8035323334109009,0.6093778702123412,0.6808707352467978
quantile,s_only,s_only_quantile,O,svr,800,200,0.7886714012778976,0.7834675759646764,0.5977122488005694,0.6643160101773237
quantile,s_only,s_only_quantile,O,random_forest,800,200,0.7853260621034341,0.7780876228710097,0.587756244319833,0.6739329224246832
quantile,s_only,s_only_quantile,O,gbm,800,200,0.8288212044558079,0.8203802194199673,0.6320051531231056,0.6060806297209028
quantile,s_only,s_only_quantile,O,mlp,800,200,0.8042866086688599,0.7914613777313427,0.6032433624009784,0.6455519139108946
robust,all_features,all_features_robust,TSV,linear_regression,800,200,0.4605221067302599,0.44099452036666414,0.3064813727522943,1.048231704977799
robust,all_features,all_features_robust,TSV,ridge_regression,800,200,0.8389129138964232,0.8204431826474838,0.6359501059752597,0.36822565868209756
robust,all_features,all_features_robust,TSV,svr,800,200,0.8694704858316621,0.8433920915748462,0.6572775476373264,0.3278612424160181
robust,all_features,all_features_robust,TSV,random_forest,800,200,0.7908579327536637,0.7597021152038285,0.5755894220260142,0.40607526228131874
robust,all_features,all_features_robust,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
robust,all_features,all_features_robust,TSV,mlp,800,200,0.8569572199428694,0.8290866191438373,0.6395717470122144,0.3452194396768265
robust,all_features,all_features_robust,B,linear_regression,800,200,0.3112154802273268,0.3357278418856493,0.22355582835410753,2.2445426831713764
robust,all_features,all_features_robust,B,ridge_regression,800,200,0.7060481535473849,0.6695204757298479,0.4847069335234009,0.5765743725702367
robust,all_features,all_features_robust,B,svr,800,200,0.7398435709921545,0.71442705333978,0.5218990438311852,0.5502250395214159
robust,all_features,all_features_robust,B,random_forest,800,200,0.6529429104157688,0.6047022575507853,0.4376372437842809,0.6229449446348294
robust,all_features,all_features_robust,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
robust,all_features,all_features_robust,B,mlp,800,200,0.7114663288749966,0.6699082674187743,0.48773068232891187,0.5710661726811506
robust,all_features,all_features_robust,SR,linear_regression,800,200,0.06722494336925149,0.10081520088492486,0.06937462857440485,1.8915865356143962
robust,all_features,all_features_robust,SR,ridge_regression,800,200,0.6721873318811917,0.6837022075606661,0.5001005833754923,0.5060155505554896
robust,all_features,all_features_robust,SR,svr,800,200,0.7386561969682721,0.7464732005411234,0.5548964856552758,0.4584222178586168
robust,all_features,all_features_robust,SR,random_forest,800,200,0.6370169964816546,0.6235982992602084,0.44771771165481855,0.5351770445725407
robust,all_features,all_features_robust,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
robust,all_features,all_features_robust,SR,mlp,800,200,0.70773825451895,0.7194040910962818,0.5262417477658479,0.481124257273394
robust,all_features,all_features_robust,S,linear_regression,800,200,0.3863105886168638,0.3822938440665923,0.266345042800765,1.4617287887081662
robust,all_features,all_features_robust,S,ridge_regression,800,200,0.8229107033059417,0.834366484937222,0.6316900354727577,0.4450594831707322
robust,all_features,all_features_robust,S,svr,800,200,0.8775367441382511,0.869105129457328,0.6784260524170429,0.3805016839650153
robust,all_features,all_features_robust,S,random_forest,800,200,0.7741771304373386,0.7702983351823477,0.5685712857071425,0.49597475556789417
robust,all_features,all_features_robust,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
robust,all_features,all_features_robust,S,mlp,800,200,0.84081528586641,0.8402293859069235,0.6382230270886255,0.42427223613707626
robust,all_features,all_features_robust,U,linear_regression,800,200,0.2684085844483835,0.28799749193983487,0.1994870384360575,1.60695496682923
robust,all_features,all_features_robust,U,ridge_regression,800,200,0.7988809530125373,0.8017315252402619,0.6027868554255454,0.46914117880787143
robust,all_features,all_features_robust,U,svr,800,200,0.8527895348310164,0.8514811831400724,0.656104117337351,0.41627897026819083
robust,all_features,all_features_robust,U,random_forest,800,200,0.7399121590604595,0.730527936772591,0.5390073383461402,0.5289224461752268
robust,all_features,all_features_robust,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
robust,all_features,all_features_robust,U,mlp,800,200,0.8263921237629486,0.8258743224381663,0.631256261314302,0.43918826655448046
robust,all_features,all_features_robust,O,linear_regression,800,200,0.4393098822795987,0.43760776972887794,0.30577001640079604,1.738721926413682
robust,all_features,all_features_robust,O,ridge_regression,800,200,0.8238969230679232,0.8299280798524746,0.6354243869851767,0.6153948875401707
robust,all_features,all_features_robust,O,svr,800,200,0.8719540747018213,0.8662594513647024,0.6778631131555881,0.5331417538155535
robust,all_features,all_features_robust,O,random_forest,800,200,0.7851211151657973,0.7777958618570079,0.5876556786180074,0.6740602639989333
robust,all_features,all_features_robust,O,gbm,800,200,0.828618222652689,0.8203052165886041,0.6318040217194544,0.6063547760471781
robust,all_features,all_features_robust,O,mlp,800,200,0.8575333727554414,0.8466964628602962,0.6550346988411725,0.5553896103728246
robust,by_component,by_component_robust,TSV,linear_regression,800,200,0.4605221067302599,0.44099452036666414,0.3064813727522943,1.048231704977799
robust,by_component,by_component_robust,TSV,ridge_regression,800,200,0.8389129138964232,0.8204431826474838,0.6359501059752597,0.36822565868209756
robust,by_component,by_component_robust,TSV,svr,800,200,0.8694704858316621,0.8433920915748462,0.6572775476373264,0.3278612424160181
robust,by_component,by_component_robust,TSV,random_forest,800,200,0.7908579327536637,0.7597021152038285,0.5755894220260142,0.40607526228131874
robust,by_component,by_component_robust,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
robust,by_component,by_component_robust,TSV,mlp,800,200,0.8569572199428694,0.8290866191438373,0.6395717470122144,0.3452194396768265
robust,by_component,by_component_robust,B,linear_regression,800,200,0.3112154802273268,0.3357278418856493,0.22355582835410753,2.2445426831713764
robust,by_component,by_component_robust,B,ridge_regression,800,200,0.7060481535473849,0.6695204757298479,0.4847069335234009,0.5765743725702367
robust,by_component,by_component_robust,B,svr,800,200,0.7398435709921545,0.71442705333978,0.5218990438311852,0.5502250395214159
robust,by_component,by_component_robust,B,random_forest,800,200,0.6529429104157688,0.6047022575507853,0.4376372437842809,0.6229449446348294
robust,by_component,by_component_robust,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
robust,by_component,by_component_robust,B,mlp,800,200,0.7114663288749966,0.6699082674187743,0.48773068232891187,0.5710661726811506
robust,by_component,by_component_robust,SR,linear_regression,800,200,0.06722494336925149,0.10081520088492486,0.06937462857440485,1.8915865356143962
robust,by_component,by_component_robust,SR,ridge_regression,800,200,0.6721873318811917,0.6837022075606661,0.5001005833754923,0.5060155505554896
robust,by_component,by_component_robust,SR,svr,800,200,0.7386561969682721,0.7464732005411234,0.5548964856552758,0.4584222178586168
robust,by_component,by_component_robust,SR,random_forest,800,200,0.6370169964816546,0.6235982992602084,0.44771771165481855,0.5351770445725407
robust,by_component,by_component_robust,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
robust,by_component,by_component_robust,SR,mlp,800,200,0.70773825451895,0.7194040910962818,0.5262417477658479,0.481124257273394
robust,by_component,by_component_robust,S,linear_regression,800,200,0.3863105886168638,0.3822938440665923,0.266345042800765,1.4617287887081662
robust,by_component,by_component_robust,S,ridge_regression,800,200,0.8229107033059417,0.834366484937222,0.6316900354727577,0.4450594831707322
robust,by_component,by_component_robust,S,svr,800,200,0.8775367441382511,0.869105129457328,0.6784260524170429,0.3805016839650153
robust,by_component,by_component_robust,S,random_forest,800,200,0.7741771304373386,0.7702983351823477,0.5685712857071425,0.49597475556789417
robust,by_component,by_component_robust,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
robust,by_component,by_component_robust,S,mlp,800,200,0.84081528586641,0.8402293859069235,0.6382230270886255,0.42427223613707626
robust,by_component,by_component_robust,U,linear_regression,800,200,0.2684085844483835,0.28799749193983487,0.1994870384360575,1.60695496682923
robust,by_component,by_component_robust,U,ridge_regression,800,200,0.7988809530125373,0.8017315252402619,0.6027868554255454,0.46914117880787143
robust,by_component,by_component_robust,U,svr,800,200,0.8527895348310164,0.8514811831400724,0.656104117337351,0.41627897026819083
robust,by_component,by_component_robust,U,random_forest,800,200,0.7399121590604595,0.730527936772591,0.5390073383461402,0.5289224461752268
robust,by_component,by_component_robust,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
robust,by_component,by_component_robust,U,mlp,800,200,0.8263921237629486,0.8258743224381663,0.631256261314302,0.43918826655448046
robust,by_component,by_component_robust,O,linear_regression,800,200,0.4393098822795987,0.43760776972887794,0.30577001640079604,1.738721926413682
robust,by_component,by_component_robust,O,ridge_regression,800,200,0.8238969230679232,0.8299280798524746,0.6354243869851767,0.6153948875401707
robust,by_component,by_component_robust,O,svr,800,200,0.8719540747018213,0.8662594513647024,0.6778631131555881,0.5331417538155535
robust,by_component,by_component_robust,O,random_forest,800,200,0.7851211151657973,0.7777958618570079,0.5876556786180074,0.6740602639989333
robust,by_component,by_component_robust,O,gbm,800,200,0.828618222652689,0.8203052165886041,0.6318040217194544,0.6063547760471781
robust,by_component,by_component_robust,O,mlp,800,200,0.8575333727554414,0.8466964628602962,0.6550346988411725,0.5553896103728246
robust,s_only,s_only_robust,TSV,linear_regression,800,200,0.5901498590689196,0.6287552523446777,0.4483289800330214,0.7272580020344906
robust,s_only,s_only_robust,TSV,ridge_regression,800,200,0.8191427666898207,0.8113129715688557,0.6292098296009272,0.38559233766088946
robust,s_only,s_only_robust,TSV,svr,800,200,0.8394754061636999,0.8124035266422415,0.6254875874240571,0.3667949854723687
robust,s_only,s_only_robust,TSV,random_forest,800,200,0.7908579327536637,0.7597021152038285,0.5755894220260142,0.40607526228131874
robust,s_only,s_only_robust,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
robust,s_only,s_only_robust,TSV,mlp,800,200,0.81674097910564,0.7715294624887119,0.5891705759145944,0.3841418420847403
robust,s_only,s_only_robust,B,linear_regression,800,200,0.45152377860340154,0.4272804341009109,0.2939083838956617,1.2674930556260302
robust,s_only,s_only_robust,B,ridge_regression,800,200,0.6688766670531041,0.6571591468449209,0.4759380619874192,0.6210173992651445
robust,s_only,s_only_robust,B,svr,800,200,0.698450934847979,0.6637186020086762,0.48662197443355776,0.5859596065110246
robust,s_only,s_only_robust,B,random_forest,800,200,0.6529184621838771,0.6047022575507853,0.4376372437842809,0.6229715255406248
robust,s_only,s_only_robust,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
robust,s_only,s_only_robust,B,mlp,800,200,0.6643566394227218,0.6388976836754775,0.46071852633301424,0.609714631921635
robust,s_only,s_only_robust,SR,linear_regression,800,200,0.32532281403214325,0.3483853112415689,0.23647699479275391,1.16807457093042
robust,s_only,s_only_robust,SR,ridge_regression,800,200,0.6734766756924866,0.6963813601240488,0.5013070986550472,0.5106138676678609
robust,s_only,s_only_robust,SR,svr,800,200,0.698601652472758,0.696340108814319,0.5102554203117459,0.49253153403451166
robust,s_only,s_only_robust,SR,random_forest,800,200,0.6370169964816546,0.6235982992602084,0.44771771165481855,0.5351770445725407
robust,s_only,s_only_robust,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
robust,s_only,s_only_robust,SR,mlp,800,200,0.6170419518971385,0.6073910346791888,0.43836721823826835,0.5354527017972164
robust,s_only,s_only_robust,S,linear_regression,800,200,0.5102406370575734,0.5389458778565065,0.382129755746607,1.0178863061881556
robust,s_only,s_only_robust,S,ridge_regression,800,200,0.8065603040927418,0.8156580031938117,0.6221418169572587,0.46789570243329964
robust,s_only,s_only_robust,S,svr,800,200,0.8175083437539613,0.821310148736561,0.6266646573067056,0.45724442749955524
robust,s_only,s_only_robust,S,random_forest,800,200,0.7741771304373386,0.7702983351823477,0.5685712857071425,0.49597475556789417
robust,s_only,s_only_robust,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
robust,s_only,s_only_robust,S,mlp,800,200,0.7979009816509329,0.7942307014407856,0.5920900555242667,0.47394355816459066
robust,s_only,s_only_robust,U,linear_regression,800,200,0.42615265260171387,0.44360899161490486,0.31386765502798764,0.9977983235651223
robust,s_only,s_only_robust,U,ridge_regression,800,200,0.7725192027524734,0.7917988444085539,0.5988635097376956,0.4951416945863463
robust,s_only,s_only_robust,U,svr,800,200,0.8160296339223797,0.8164839151276638,0.6179772451400409,0.45204521727436786
robust,s_only,s_only_robust,U,random_forest,800,200,0.7399147675271822,0.730527936772591,0.5390073383461402,0.5289202666549009
robust,s_only,s_only_robust,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
robust,s_only,s_only_robust,U,mlp,800,200,0.7926839761739658,0.7806496108086642,0.5850815005265307,0.48249321730355943
robust,s_only,s_only_robust,O,linear_regression,800,200,0.5144635971761276,0.5690097301635653,0.40784420375379976,1.3242217261296905
robust,s_only,s_only_robust,O,ridge_regression,800,200,0.807091435971357,0.8201177095101967,0.6282842221555577,0.6406827852375891
robust,s_only,s_only_robust,O,svr,800,200,0.8369703703314503,0.8362358179701013,0.6515148992772757,0.5922156829023187
robust,s_only,s_only_robust,O,random_forest,800,200,0.7851254936164368,0.7779946193601196,0.5878568100216587,0.6740676566565491
robust,s_only,s_only_robust,O,gbm,800,200,0.828618222652689,0.8203052165886041,0.6318040217194544,0.6063547760471781
robust,s_only,s_only_robust,O,mlp,800,200,0.7744513962476054,0.7644371075629472,0.5740793088715488,0.6824261222697717
standard,all_features,all_features_standard,TSV,linear_regression,800,200,0.4574433930082913,0.43524097981099535,0.3003447032174544,1.0805239295564752
standard,all_features,all_features_standard,TSV,ridge_regression,800,200,0.8379663227064339,0.8207641988589067,0.6359501059752597,0.3629299071651516
standard,all_features,all_features_standard,TSV,svr,800,200,0.876420746410573,0.8534658503029374,0.6695508867070064,0.31948611198898585
standard,all_features,all_features_standard,TSV,random_forest,800,200,0.7908579327536637,0.7597021152038285,0.5755894220260142,0.40607526228131874
standard,all_features,all_features_standard,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
standard,all_features,all_features_standard,TSV,mlp,800,200,0.8578226632430572,0.833174325574341,0.6452054108474773,0.34118458337151863
standard,all_features,all_features_standard,B,linear_regression,800,200,0.30961692251537354,0.3273794444045064,0.21680278935513317,2.2436662742295237
standard,all_features,all_features_standard,B,ridge_regression,800,200,0.7087469414983373,0.6742152304319569,0.4893433483585176,0.5728670719619818
standard,all_features,all_features_standard,B,svr,800,200,0.7354755774377439,0.7144375544686872,0.5237132931144918,0.5549642792905715
standard,all_features,all_features_standard,B,random_forest,800,200,0.6529429104157688,0.6047022575507853,0.4376372437842809,0.6229449446348294
standard,all_features,all_features_standard,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
standard,all_features,all_features_standard,B,mlp,800,200,0.5740749982892684,0.5211927799977246,0.36476489757146763,0.6704557504489879
standard,all_features,all_features_standard,SR,linear_regression,800,200,0.06256961494189622,0.09984842018961577,0.06867082799466451,1.9690378365364825
standard,all_features,all_features_standard,SR,ridge_regression,800,200,0.6745748816556753,0.6853087585686973,0.5028152427544907,0.5021857443955156
standard,all_features,all_features_standard,SR,svr,800,200,0.7463386792649565,0.7497380542003015,0.5629399208523084,0.45289232622738906
standard,all_features,all_features_standard,SR,random_forest,800,200,0.6370169964816546,0.6235982992602084,0.44771771165481855,0.5351770445725407
standard,all_features,all_features_standard,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
standard,all_features,all_features_standard,SR,mlp,800,200,0.7037791011854232,0.7135989067815476,0.519605913728296,0.485969908722181
standard,all_features,all_features_standard,S,linear_regression,800,200,0.3779706143398764,0.3699380259042711,0.2566963167219448,1.5228144315500758
standard,all_features,all_features_standard,S,ridge_regression,800,200,0.8284236132886428,0.8394133648943821,0.6395296254117991,0.43937541537422176
standard,all_features,all_features_standard,S,svr,800,200,0.877635058987738,0.8708886753836361,0.6824463549498847,0.3779522097798272
standard,all_features,all_features_standard,S,random_forest,800,200,0.7741771304373386,0.7702983351823477,0.5685712857071425,0.49597475556789417
standard,all_features,all_features_standard,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
standard,all_features,all_features_standard,S,mlp,800,200,0.8458926983196556,0.8481248392148484,0.6499824119971876,0.41830824545785217
standard,all_features,all_features_standard,U,linear_regression,800,200,0.2618932555949491,0.28640367280766094,0.19737446768106143,1.6557708014608283
standard,all_features,all_features_standard,U,ridge_regression,800,200,0.8025817448703839,0.8094538601978445,0.6103317509791029,0.46887893594184954
standard,all_features,all_features_standard,U,svr,800,200,0.8510018914682889,0.8504168869760466,0.6551987298709242,0.42297760637369264
standard,all_features,all_features_standard,U,random_forest,800,200,0.7399121590604595,0.730527936772591,0.5390073383461402,0.5289224461752268
standard,all_features,all_features_standard,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
standard,all_features,all_features_standard,U,mlp,800,200,0.824988811933411,0.821770144418752,0.6256227393009791,0.4404046188563726
standard,all_features,all_features_standard,O,linear_regression,800,200,0.43226369112359786,0.43023349134926975,0.3009428627131663,1.792384096112029
standard,all_features,all_features_standard,O,ridge_regression,800,200,0.8306499932891525,0.8360753119109844,0.6377373981271659,0.6016035677333611
standard,all_features,all_features_standard,O,svr,800,200,0.8704776913842337,0.8674797474309781,0.6806789528067053,0.5350054824728053
